"Latitude","Longitude","Height"
51.09583,-107.4458,705
51.09583,-107.3958,696
51.09583,-107.3458,671
51.09583,-107.2958,674
51.09583,-107.2458,637
51.09583,-107.1958,614
51.09583,-107.1458,599
51.09583,-107.0958,590
51.09583,-107.0458,599
51.09583,-106.9958,590
51.09583,-106.9458,565
51.09583,-106.8958,534
51.09583,-106.8458,511
51.09583,-106.7958,508
51.09583,-106.7458,502
51.09583,-106.6958,497
51.09583,-106.6458,497
51.09583,-106.5958,494
51.09583,-106.5458,513
51.09583,-106.4958,541
51.09583,-106.4458,559
51.09583,-106.3958,566
51.09583,-106.3458,578
51.09583,-106.2958,586
51.09583,-106.2458,597
51.09583,-106.1958,608
51.09583,-106.1458,612
51.09583,-106.0958,621
51.09583,-106.0458,636
51.09583,-105.9958,633
51.09583,-105.9458,625
51.09583,-105.8958,602
51.09583,-105.8458,581
51.09583,-105.7958,579
51.09583,-105.7458,583
51.09583,-105.6958,586
51.09583,-105.6458,577
51.09583,-105.5958,567
51.09583,-105.5458,555
51.09583,-105.4958,531
51.09583,-105.4458,511
51.09583,-105.3958,499
51.09583,-105.3458,497
51.09583,-105.2958,492
51.09583,-105.2458,490
51.09583,-105.1958,518
51.09583,-105.1458,533
51.09583,-105.0958,544
51.09583,-105.0458,540
51.09583,-104.9958,537
51.09583,-104.9458,568
51.09583,-104.8958,621
51.09583,-104.8458,616
51.09583,-104.7958,579
51.09583,-104.7458,557
51.09583,-104.6958,550
51.09583,-104.6458,559
51.09583,-104.5958,563
51.09583,-104.5458,560
51.09583,-104.4958,577
51.09583,-104.4458,575
51.09583,-104.3958,579
51.09583,-104.3458,588
51.09583,-104.2958,606
51.09583,-104.2458,626
51.09583,-104.1958,640
51.09583,-104.1458,646
51.09583,-104.0958,629
51.09583,-104.0458,640
51.09583,-103.9958,646
51.09583,-103.9458,640
51.09583,-103.8958,642
51.09583,-103.8458,648
51.09583,-103.7958,654
51.09583,-103.7458,660
51.09583,-103.6958,666
51.09583,-103.6458,676
51.09583,-103.5958,682
51.09583,-103.5458,683
51.09583,-103.4958,682
51.09583,-103.4458,680
51.09583,-103.3958,672
51.09583,-103.3458,659
51.09583,-103.2958,648
51.09583,-103.2458,641
51.09583,-103.1958,633
51.09583,-103.1458,623
51.09583,-103.0958,614
51.09583,-103.0458,609
51.09583,-102.9958,600
51.09583,-102.9458,589
51.09583,-102.8958,579
51.09583,-102.8458,569
51.09583,-102.7958,557
51.09583,-102.7458,546
51.09583,-102.6958,536
51.09583,-102.6458,529
51.09583,-102.5958,521
51.09583,-102.5458,515
51.09583,-102.4958,511
51.09583,-102.4458,506
51.09583,-102.3958,509
51.09583,-102.3458,517
51.09583,-102.2958,525
51.09583,-102.2458,525
51.09583,-102.1958,514
51.09583,-102.1458,506
51.09583,-102.0958,507
51.09583,-102.0458,510
51.09583,-101.9958,512
51.09583,-101.9458,512
51.09583,-101.8958,511
51.09583,-101.8458,510
51.09583,-101.7958,508
51.09583,-101.7458,506
51.09583,-101.6958,502
51.09583,-101.6458,497
51.09583,-101.5958,487
51.09583,-101.5458,473
51.09583,-101.4958,465
51.09583,-101.4458,438
51.09583,-101.3958,459
51.09583,-101.3458,482
51.09583,-101.2958,500
51.09583,-101.2458,587
51.09583,-101.1958,618
51.09583,-101.1458,616
51.09583,-101.0958,602
51.09583,-101.0458,574
51.09583,-100.9958,536
51.09583,-100.9458,503
51.09583,-100.8958,484
51.09583,-100.8458,500
51.09583,-100.7958,472
51.09583,-100.7458,453
51.09583,-100.6958,443
51.09583,-100.6458,430
51.09583,-100.5958,418
51.09583,-100.5458,402
51.09583,-100.4958,390
51.09583,-100.4458,395
51.09583,-100.3958,385
51.09583,-100.3458,373
51.09583,-100.2958,358
51.09583,-100.2458,340
51.09583,-100.1958,329
51.09583,-100.1458,311
51.09583,-100.0958,307
51.09583,-100.0458,296
51.09583,-99.99583,284
51.09583,-99.94583,268
51.09583,-99.89584,264
51.09583,-99.84583,265
51.09583,-99.79583,262
51.09583,-99.74583,260
51.09583,-99.69583,260
51.09583,-99.64584,261
51.09583,-99.59583,262
51.09583,-99.54583,262
51.09583,-99.49583,262
51.09583,-99.44583,263
51.09583,-99.39584,265
51.09583,-99.34583,269
51.09583,-99.29583,271
51.09583,-99.24583,271
51.09583,-99.19583,268
51.09583,-99.14584,264
51.09583,-99.09583,257
51.09583,-99.04583,248
51.09583,-98.99583,247
51.09583,-98.94583,248
51.09583,-98.89584,248
51.09583,-98.84583,247
51.09583,-98.79583,247
51.09583,-98.74583,247
51.09583,-98.69583,247
51.09583,-98.64584,247
51.09583,-98.59583,247
51.09583,-98.54583,247
51.09583,-98.49583,250
51.09583,-98.44583,253
51.09583,-98.39584,256
51.09583,-98.34583,260
51.09583,-98.29583,265
51.09583,-98.24583,271
51.09583,-98.19583,276
51.09583,-98.14584,279
51.09583,-98.09583,281
51.09583,-98.04583,281
51.09583,-97.99583,281
51.09583,-97.94583,281
51.09583,-97.89584,281
51.09583,-97.84583,279
51.09583,-97.79583,268
51.09583,-97.74583,265
51.09583,-97.69583,263
51.09583,-97.64584,258
51.09583,-97.59583,258
51.09583,-97.54583,260
51.09583,-97.49583,261
51.09583,-97.44583,241
51.09583,-97.39584,259
51.09583,-97.34583,259
51.09583,-97.29583,248
51.09583,-97.24583,236
51.09583,-97.19583,232
51.09583,-97.14584,228
51.09583,-97.09583,226
51.09583,-97.04583,223
51.09583,-96.99583,223
51.09583,-96.94583,223
51.09583,-96.89584,222
51.09583,-96.84583,216
51.09583,-96.79583,216
51.09583,-96.74583,222
51.09583,-96.69583,229
51.09583,-96.64584,216
51.09583,-96.59583,216
51.09583,-96.54583,216
51.09583,-96.49583,216
51.09583,-96.44583,216
51.09583,-96.39584,230
51.09583,-96.34583,231
51.09583,-96.29583,229
51.09583,-96.24583,227
51.09583,-96.19583,245
51.09583,-96.14584,254
51.09583,-96.09583,265
51.09583,-96.04583,260
51.09583,-95.99583,231
51.09583,-95.94583,231
51.09583,-95.89584,274
51.09583,-95.84583,260
51.09583,-95.79583,280
51.09583,-95.74583,292
51.09583,-95.69583,300
51.09583,-95.64584,302
51.09583,-95.59583,300
51.09583,-95.54583,310
51.09583,-95.49583,300
51.09583,-95.44583,320
51.09583,-95.39584,322
51.09583,-95.34583,326
51.09583,-95.29583,338
51.09583,-95.24583,340
51.09583,-95.19583,325
51.09583,-95.14584,324
51.09583,-95.09583,324
51.09583,-95.04583,340
51.09583,-94.99583,340
51.09583,-94.94583,340
51.09583,-94.89584,350
51.09583,-94.84583,360
51.09583,-94.79583,370
51.09583,-94.74583,380
51.09583,-94.69583,380
51.09583,-94.64584,380
51.09583,-94.59583,380
51.09583,-94.54583,380
51.09583,-94.49583,400
51.09583,-94.44583,383
51.09583,-94.39584,400
51.09583,-94.34583,400
51.09583,-94.29583,394
51.09583,-94.24583,400
51.09583,-94.19583,365
51.09583,-94.14584,400
51.09583,-94.09583,420
51.09583,-94.04583,390
51.09583,-93.99583,419
51.09583,-93.94583,428
51.09583,-93.89584,380
51.09583,-93.84583,355
51.09583,-93.79583,360
51.09583,-93.74583,363
51.09583,-93.69583,380
51.09583,-93.64584,413
51.09583,-93.59583,382
51.09583,-93.54583,366
51.09583,-93.49583,388
51.09583,-93.44583,433
51.09583,-93.39584,460
51.09583,-93.34583,394
51.09583,-93.29583,395
51.09583,-93.24583,408
51.09583,-93.19583,397
51.09583,-93.14584,420
51.09583,-93.09583,410
51.09583,-93.04583,410
51.09583,-92.99583,396
51.09583,-92.94583,387
51.09583,-92.89584,386
51.09583,-92.84583,386
51.09583,-92.79583,386
51.09583,-92.74583,396
51.09583,-92.69583,416
51.09583,-92.64584,401
51.09583,-92.59583,403
51.09583,-92.54583,401
51.09583,-92.49583,399
51.09583,-92.44583,398
51.09583,-92.39584,398
51.09583,-92.34583,425
51.09583,-92.29583,417
51.09583,-92.24583,426
51.09583,-92.19583,443
51.09583,-92.14584,454
51.09583,-92.09583,454
51.09583,-92.04583,440
51.09583,-91.99583,429
51.09583,-91.94583,425
51.09583,-91.89584,420
51.09583,-91.84583,411
51.09583,-91.79583,404
51.09583,-91.74583,397
51.09583,-91.69583,389
51.09583,-91.64584,381
51.09583,-91.59583,376
51.09583,-91.54583,376
51.09583,-91.49583,375
51.09583,-91.44583,375
51.09583,-91.39584,375
51.09583,-91.34583,375
51.09583,-91.29583,375
51.09583,-91.24583,375
51.09583,-91.19583,374
51.09583,-91.14584,374
51.09583,-91.09583,374
51.09583,-91.04583,374
51.09583,-90.99583,374
51.09583,-90.94583,374
51.09583,-90.89584,374
51.09583,-90.84583,374
51.09583,-90.79583,373
51.09583,-90.74583,373
51.09583,-90.69583,374
51.09583,-90.64584,373
51.09583,-90.59583,373
51.09583,-90.54583,373
51.09583,-90.49583,373
51.09583,-90.44583,373
51.09583,-90.39584,374
51.09583,-90.34583,374
51.09583,-90.29583,373
51.09583,-90.24583,374
51.09583,-90.19583,374
51.09583,-90.14584,364
51.09583,-90.09583,361
51.09583,-90.04583,372
51.14583,-112.4708,912
51.14583,-112.4208,890
51.14583,-112.3708,887
51.14583,-112.3208,883
51.14583,-112.2708,821
51.14583,-112.2208,848
51.14583,-112.1708,823
51.14583,-112.1208,671
51.14583,-112.0708,732
51.14583,-112.0208,762
51.14583,-111.9708,763
51.14583,-111.9208,763
51.14583,-111.8708,762
51.14583,-111.8208,750
51.14583,-111.7708,745
51.14583,-111.7208,740
51.14583,-111.6708,736
51.14583,-111.6208,748
51.14583,-111.5708,744
51.14583,-111.5208,750
51.14583,-111.4708,741
51.14583,-111.4208,735
51.14583,-111.3708,745
51.14583,-111.3208,758
51.14583,-111.2708,746
51.14583,-111.2208,755
51.14583,-111.1708,769
51.14583,-111.1208,777
51.14583,-111.0708,777
51.14583,-111.0208,792
51.14583,-110.9708,771
51.14583,-110.9208,748
51.14583,-110.8708,767
51.14583,-110.8208,796
51.14583,-110.7708,817
51.14583,-110.7208,777
51.14583,-110.6708,750
51.14583,-110.6208,791
51.14583,-110.5708,823
51.14583,-110.5208,792
51.14583,-110.4708,792
51.14583,-110.4208,808
51.14583,-110.3708,762
51.14583,-110.3208,732
51.14583,-110.2708,720
51.14583,-110.2208,718
51.14583,-110.1708,732
51.14583,-110.1208,773
51.14583,-110.0708,751
51.14583,-110.0208,762
51.14583,-109.9708,777
51.14583,-109.9208,747
51.14583,-109.8708,749
51.14583,-109.8208,732
51.14583,-109.7708,628
51.14583,-109.7208,671
51.14583,-109.6708,702
51.14583,-109.6208,683
51.14583,-109.5708,697
51.14583,-109.5208,706
51.14583,-109.4708,704
51.14583,-109.4208,709
51.14583,-109.3708,705
51.14583,-109.3208,700
51.14583,-109.2708,695
51.14583,-109.2208,679
51.14583,-109.1708,678
51.14583,-109.1208,696
51.14583,-109.0708,732
51.14583,-109.0208,696
51.14583,-108.9708,686
51.14583,-108.9208,686
51.14583,-108.8708,683
51.14583,-108.8208,671
51.14583,-108.7708,677
51.14583,-108.7208,678
51.14583,-108.6708,674
51.14583,-108.6208,657
51.14583,-108.5708,661
51.14583,-108.5208,640
51.14583,-108.4708,643
51.14583,-108.4208,642
51.14583,-108.3708,657
51.14583,-108.3208,675
51.14583,-108.2708,687
51.14583,-108.2208,653
51.14583,-108.1708,640
51.14583,-108.1208,617
51.14583,-108.0708,640
51.14583,-108.0208,610
51.14583,-107.9708,630
51.14583,-107.9208,671
51.14583,-107.8708,599
51.14583,-107.8208,592
51.14583,-107.7708,599
51.14583,-107.7208,610
51.14583,-107.6708,644
51.14583,-107.6208,657
51.14583,-107.5708,689
51.14583,-107.5208,701
51.14583,-107.4708,704
51.14583,-107.4208,701
51.14583,-107.3708,725
51.14583,-107.3208,725
51.14583,-107.2708,710
51.14583,-107.2208,731
51.14583,-107.1708,732
51.14583,-107.1208,717
51.14583,-107.0708,660
51.14583,-107.0208,628
51.14583,-106.9708,600
51.14583,-106.9208,569
51.14583,-106.8708,536
51.14583,-106.8208,500
51.14583,-106.7708,493
51.14583,-106.7208,493
51.14583,-106.6708,521
51.14583,-106.6208,541
51.14583,-106.5708,565
51.14583,-106.5208,573
51.14583,-106.4708,574
51.14583,-106.4208,580
51.14583,-106.3708,589
51.14583,-106.3208,596
51.14583,-106.2708,603
51.14583,-106.2208,610
51.14583,-106.1708,611
51.14583,-106.1208,614
51.14583,-106.0708,617
51.14583,-106.0208,618
51.14583,-105.9708,594
51.14583,-105.9208,604
51.14583,-105.8708,579
51.14583,-105.8208,574
51.14583,-105.7708,588
51.14583,-105.7208,594
51.14583,-105.6708,592
51.14583,-105.6208,590
51.14583,-105.5708,566
51.14583,-105.5208,541
51.14583,-105.4708,517
51.14583,-105.4208,499
51.14583,-105.3708,497
51.14583,-105.3208,495
51.14583,-105.2708,490
51.14583,-105.2208,513
51.14583,-105.1708,536
51.14583,-105.1208,530
51.14583,-105.0708,531
51.14583,-105.0208,526
51.14583,-104.9708,541
51.14583,-104.9208,643
51.14583,-104.8708,655
51.14583,-104.8208,575
51.14583,-104.7708,564
51.14583,-104.7208,549
51.14583,-104.6708,556
51.14583,-104.6208,563
51.14583,-104.5708,562
51.14583,-104.5208,581
51.14583,-104.4708,587
51.14583,-104.4208,585
51.14583,-104.3708,610
51.14583,-104.3208,640
51.14583,-104.2708,658
51.14583,-104.2208,656
51.14583,-104.1708,658
51.14583,-104.1208,656
51.14583,-104.0708,655
51.14583,-104.0208,647
51.14583,-103.9708,655
51.14583,-103.9208,654
51.14583,-103.8708,656
51.14583,-103.8208,660
51.14583,-103.7708,666
51.14583,-103.7208,673
51.14583,-103.6708,683
51.14583,-103.6208,693
51.14583,-103.5708,695
51.14583,-103.5208,692
51.14583,-103.4708,686
51.14583,-103.4208,679
51.14583,-103.3708,670
51.14583,-103.3208,659
51.14583,-103.2708,649
51.14583,-103.2208,639
51.14583,-103.1708,629
51.14583,-103.1208,619
51.14583,-103.0708,611
51.14583,-103.0208,607
51.14583,-102.9708,597
51.14583,-102.9208,586
51.14583,-102.8708,573
51.14583,-102.8208,560
51.14583,-102.7708,548
51.14583,-102.7208,536
51.14583,-102.6708,527
51.14583,-102.6208,520
51.14583,-102.5708,514
51.14583,-102.5208,509
51.14583,-102.4708,505
51.14583,-102.4208,503
51.14583,-102.3708,510
51.14583,-102.3208,523
51.14583,-102.2708,535
51.14583,-102.2208,531
51.14583,-102.1708,512
51.14583,-102.1208,500
51.14583,-102.0708,498
51.14583,-102.0208,498
51.14583,-101.9708,499
51.14583,-101.9208,498
51.14583,-101.8708,497
51.14583,-101.8208,495
51.14583,-101.7708,493
51.14583,-101.7208,490
51.14583,-101.6708,486
51.14583,-101.6208,479
51.14583,-101.5708,466
51.14583,-101.5208,444
51.14583,-101.4708,451
51.14583,-101.4208,473
51.14583,-101.3708,492
51.14583,-101.3208,491
51.14583,-101.2708,558
51.14583,-101.2208,598
51.14583,-101.1708,604
51.14583,-101.1208,605
51.14583,-101.0708,586
51.14583,-101.0208,544
51.14583,-100.9708,501
51.14583,-100.9208,475
51.14583,-100.8708,457
51.14583,-100.8208,450
51.14583,-100.7708,434
51.14583,-100.7208,425
51.14583,-100.6708,422
51.14583,-100.6208,407
51.14583,-100.5708,379
51.14583,-100.5208,367
51.14583,-100.4708,356
51.14583,-100.4208,349
51.14583,-100.3708,339
51.14583,-100.3208,334
51.14583,-100.2708,324
51.14583,-100.2208,313
51.14583,-100.1708,306
51.14583,-100.1208,299
51.14583,-100.0708,287
51.14583,-100.0208,281
51.14583,-99.97083,271
51.14583,-99.92083,265
51.14583,-99.87083,260
51.14583,-99.82083,259
51.14583,-99.77084,259
51.14583,-99.72083,259
51.14583,-99.67083,259
51.14583,-99.62083,259
51.14583,-99.57083,260
51.14583,-99.52084,261
51.14583,-99.47083,261
51.14583,-99.42083,261
51.14583,-99.37083,262
51.14583,-99.32083,265
51.14583,-99.27084,265
51.14583,-99.22083,264
51.14583,-99.17083,260
51.14583,-99.12083,255
51.14583,-99.07083,250
51.14583,-99.02084,247
51.14583,-98.97083,248
51.14583,-98.92083,248
51.14583,-98.87083,247
51.14583,-98.82083,247
51.14583,-98.77084,247
51.14583,-98.72083,247
51.14583,-98.67083,248
51.14583,-98.62083,247
51.14583,-98.57083,248
51.14583,-98.52084,251
51.14583,-98.47083,254
51.14583,-98.42083,258
51.14583,-98.37083,263
51.14583,-98.32083,268
51.14583,-98.27084,273
51.14583,-98.22083,278
51.14583,-98.17083,281
51.14583,-98.12083,282
51.14583,-98.07083,283
51.14583,-98.02084,282
51.14583,-97.97083,282
51.14583,-97.92083,281
51.14583,-97.87083,275
51.14583,-97.82083,267
51.14583,-97.77084,259
51.14583,-97.72083,256
51.14583,-97.67083,256
51.14583,-97.62083,254
51.14583,-97.57083,247
51.14583,-97.52084,250
51.14583,-97.47083,237
51.14583,-97.42083,255
51.14583,-97.37083,259
51.14583,-97.32083,244
51.14583,-97.27084,239
51.14583,-97.22083,236
51.14583,-97.17083,231
51.14583,-97.12083,227
51.14583,-97.07083,224
51.14583,-97.02084,219
51.14583,-96.97083,222
51.14583,-96.92083,225
51.14583,-96.87083,225
51.14583,-96.82083,216
51.14583,-96.77084,216
51.14583,-96.72083,227
51.14583,-96.67083,230
51.14583,-96.62083,216
51.14583,-96.57083,216
51.14583,-96.52084,216
51.14583,-96.47083,216
51.14583,-96.42083,216
51.14583,-96.37083,234
51.14583,-96.32083,235
51.14583,-96.27084,237
51.14583,-96.22083,233
51.14583,-96.17083,242
51.14583,-96.12083,247
51.14583,-96.07083,263
51.14583,-96.02084,268
51.14583,-95.97083,260
51.14583,-95.92083,262
51.14583,-95.87083,274
51.14583,-95.82083,284
51.14583,-95.77084,283
51.14583,-95.72083,292
51.14583,-95.67083,300
51.14583,-95.62083,304
51.14583,-95.57083,300
51.14583,-95.52084,303
51.14583,-95.47083,312
51.14583,-95.42083,320
51.14583,-95.37083,320
51.14583,-95.32083,332
51.14583,-95.27084,340
51.14583,-95.22083,340
51.14583,-95.17083,340
51.14583,-95.12083,324
51.14583,-95.07083,340
51.14583,-95.02084,359
51.14583,-94.97083,360
51.14583,-94.92083,360
51.14583,-94.87083,366
51.14583,-94.82083,360
51.14583,-94.77084,380
51.14583,-94.72083,360
51.14583,-94.67083,355
51.14583,-94.62083,380
51.14583,-94.57083,360
51.14583,-94.52084,360
51.14583,-94.47083,360
51.14583,-94.42083,369
51.14583,-94.37083,360
51.14583,-94.32083,396
51.14583,-94.27084,400
51.14583,-94.22083,410
51.14583,-94.17083,420
51.14583,-94.12083,420
51.14583,-94.07083,400
51.14583,-94.02084,413
51.14583,-93.97083,400
51.14583,-93.92083,410
51.14583,-93.87083,397
51.14583,-93.82083,373
51.14583,-93.77084,355
51.14583,-93.72083,358
51.14583,-93.67083,380
51.14583,-93.62083,390
51.14583,-93.57083,392
51.14583,-93.52084,381
51.14583,-93.47083,399
51.14583,-93.42083,394
51.14583,-93.37083,431
51.14583,-93.32083,394
51.14583,-93.27084,400
51.14583,-93.22083,394
51.14583,-93.17083,394
51.14583,-93.12083,400
51.14583,-93.07083,401
51.14583,-93.02084,394
51.14583,-92.97083,397
51.14583,-92.92083,393
51.14583,-92.87083,389
51.14583,-92.82083,388
51.14583,-92.77084,387
51.14583,-92.72083,403
51.14583,-92.67083,449
51.14583,-92.62083,402
51.14583,-92.57083,408
51.14583,-92.52084,406
51.14583,-92.47083,402
51.14583,-92.42083,400
51.14583,-92.37083,399
51.14583,-92.32083,400
51.14583,-92.27084,408
51.14583,-92.22083,425
51.14583,-92.17083,444
51.14583,-92.12083,454
51.14583,-92.07083,454
51.14583,-92.02084,446
51.14583,-91.97083,433
51.14583,-91.92083,427
51.14583,-91.87083,416
51.14583,-91.82083,408
51.14583,-91.77084,404
51.14583,-91.72083,399
51.14583,-91.67083,383
51.14583,-91.62083,377
51.14583,-91.57083,376
51.14583,-91.52084,382
51.14583,-91.47083,377
51.14583,-91.42083,375
51.14583,-91.37083,376
51.14583,-91.32083,376
51.14583,-91.27084,376
51.14583,-91.22083,376
51.14583,-91.17083,376
51.14583,-91.12083,375
51.14583,-91.07083,374
51.14583,-91.02084,374
51.14583,-90.97083,374
51.14583,-90.92083,374
51.14583,-90.87083,374
51.14583,-90.82083,373
51.14583,-90.77084,373
51.14583,-90.72083,374
51.14583,-90.67083,373
51.14583,-90.62083,373
51.14583,-90.57083,373
51.14583,-90.52084,373
51.14583,-90.47083,373
51.14583,-90.42083,373
51.14583,-90.37083,374
51.14583,-90.32083,374
51.14583,-90.27084,374
51.14583,-90.22083,372
51.14583,-90.17083,362
51.14583,-90.12083,360
51.14583,-90.07083,359
51.14583,-90.02084,357
51.19584,-112.4958,975
51.19584,-112.4458,951
51.19584,-112.3958,909
51.19584,-112.3458,914
51.19584,-112.2958,866
51.19584,-112.2458,828
51.19584,-112.1958,669
51.19584,-112.1458,732
51.19584,-112.0958,782
51.19584,-112.0458,792
51.19584,-111.9958,787
51.19584,-111.9458,778
51.19584,-111.8958,767
51.19584,-111.8458,769
51.19584,-111.7958,763
51.19584,-111.7458,748
51.19584,-111.6958,746
51.19584,-111.6458,739
51.19584,-111.5958,748
51.19584,-111.5458,752
51.19584,-111.4958,755
51.19584,-111.4458,755
51.19584,-111.3958,756
51.19584,-111.3458,777
51.19584,-111.2958,782
51.19584,-111.2458,752
51.19584,-111.1958,778
51.19584,-111.1458,800
51.19584,-111.0958,826
51.19584,-111.0458,828
51.19584,-110.9958,823
51.19584,-110.9458,777
51.19584,-110.8958,762
51.19584,-110.8458,762
51.19584,-110.7958,777
51.19584,-110.7458,775
51.19584,-110.6958,766
51.19584,-110.6458,779
51.19584,-110.5958,812
51.19584,-110.5458,808
51.19584,-110.4958,778
51.19584,-110.4458,788
51.19584,-110.3958,749
51.19584,-110.3458,730
51.19584,-110.2958,762
51.19584,-110.2458,743
51.19584,-110.1958,732
51.19584,-110.1458,762
51.19584,-110.0958,766
51.19584,-110.0458,789
51.19584,-109.9958,780
51.19584,-109.9458,756
51.19584,-109.8958,740
51.19584,-109.8458,748
51.19584,-109.7958,671
51.19584,-109.7458,676
51.19584,-109.6958,704
51.19584,-109.6458,681
51.19584,-109.5958,686
51.19584,-109.5458,715
51.19584,-109.4958,722
51.19584,-109.4458,713
51.19584,-109.3958,711
51.19584,-109.3458,705
51.19584,-109.2958,699
51.19584,-109.2458,689
51.19584,-109.1958,677
51.19584,-109.1458,695
51.19584,-109.0958,701
51.19584,-109.0458,693
51.19584,-108.9958,680
51.19584,-108.9458,694
51.19584,-108.8958,693
51.19584,-108.8458,665
51.19584,-108.7958,682
51.19584,-108.7458,686
51.19584,-108.6958,686
51.19584,-108.6458,681
51.19584,-108.5958,674
51.19584,-108.5458,645
51.19584,-108.4958,653
51.19584,-108.4458,670
51.19584,-108.3958,671
